ID,ProjectID,Visible By,Contract,Title,Client Ministry,Impact On,RAID Tracking ID,Status,Owner,Category,Description,Probability number,Probability,Impact,Impact On.1,Mitigation Plan,Assigned To,Raised By,Created,Created By,Modified,Modified By,ProjectName,Stream,Zone,Escalation Level,owning team,committee Assigned
40,EP100086,GMCB,LMRN,"Zone Readiness @ Risk [Alarms, Deliverables, Service Readiness & System Wide Testing]",GMCB,Contract Deliverable Acceptance,PWA,Open,"Levisky, Richard (SOLGEN)",Contracts,System Wide Readiness/ Zone Ready @ Risk.  As requested a comprehensive ÃÂDECKÃÂ has been prepared expressing concerns by GMCB for Bell Readiness for Zone Readiness.  Primary Points of Concern:  1. System Wide RSTP Testing and Acceptance [Network/ Service Readiness] -  ? Master Site Readiness/ KMF Readiness ? WAN Testing and WAN Readiness ? System Documentation Updates ? General lateness/ incomplete work product for Planning Documents. 2. System Readiness ? Bridge automation ? SR ITSM Process Guides. ? Service Readiness RSTP Template/ and Execution/ Acceptance 3. Alarm Readiness ? Deliverable late ÃÂ and submitted as incomplete. ? Ignored AL LGMCB suggestion(s). 4. Site Complete/ Documentation Complete [approx.. 8000 deliverables] ? Low volume being received. ? Significant ÃÂ Lag Time between installation/ document submission. ? Constant quality issues (CI Loads).,0.9,High=3,Low=1,Contract Deliverable Acceptance,Full escalation with detailed deck through goverance,"Levisky, Richard (SOLGEN)",Richard Levisky ,3/20/2023 8:56,"Nandy, Arnab (SOLGEN)",3/20/2023 8:56,"Nandy, Arnab (SOLGEN)",PSRN WS-5 Stream Plan,PSRN.LMRN.WS-5,All,Level 1,Build/Network,Delivery Team- Network Build
1,EP100104,GMCB,LMRN,Three  Pilot radio sites may not be completed from civil infrastructures  readiness perspective due to time constraints. ,GMCB,,R1,Closed,"Quinn, Christina (SOLGEN)",PSRN Work Stream Interdependence,ThreeÃÂ  Pilot radio sites may not be completed from civil infrastructuresÃÂ  readiness perspective due to time constraints. This is because the RIE VOR finalization and contract award to one of the VORs is expected to be concluded by MarchÃÂ  2020 which will not leave enough time to complete civil infrastructure deliverables.,0.9,High=3,High=3,,,"Quinn, Christina (SOLGEN)",,8/24/2020 13:45,"Zhang, Dan (SOLGEN)",4/9/2021 12:30,"Asif, Adeel (TBS)",PSRN WS-6 CIR Stream Plan,PSRN.LMRN.WS-6,All,Level 3,Build/Network,Delivery Team- Network Build
2,EP100104,GMCB,LMRN,RIE Vendor Onboarding,GMCB,Site Remediation,R2,Closed,"Quinn, Christina (SOLGEN)",PSRN Work Stream Interdependence,IF the required process and tools for onboarding vendors are not ready on time THEN it may impact the VOR onboarding.,0.3,Low=1,Medium=2,Site Remediation,"VOR onboarding slide deck draft is a work in progress. High-level ITSM processes workflow diagram will be presented. The detailed plan will be presented prior to the deployment of shelters and generators.  28-Jan-21: The kickoff meeting was held on Jan 27th with BMR. The high level service management processes were presented to the BMR project delivery and service management team. Additional details will be worked out between Service management. This is no longer a risk and will be closed.  20-Jan-21: The C1 contract has been signed by both parties.  The formal kick-off meeting is tentatively scheduled for next week. The onboarding deck has been finalized.   2-Dec-20: The C1 contract is still under negotiation. It is expected to be finalized for signature by December 10th.  13-Nov-20: The C1 contract has not been finalized yet, the onboarding has been pushed to the week of November 20th. The risk will be closed once the C1 vendor has been onboarded.  29-Oct-20: Onboarding delayed till the week of November 6, 2020  16-Oct-20: Received feedback from the TR Stream, on track for completion by the end of October. Will keep tracking this item till all the onboarding planning is completed.  ?1-Oct-20: The VOR onboarding slide deck draft shipped to the TR stream for finalizing the missing information related ITSM processes. This item will remain open till the details have been finalized.  ?22-Sep-20:  The VOR onboarding details are being finalized.  High level process diagram will be presented. The process diagrams are being updated based on ITS directive that VOR will not have access to eSMT.  ??14-Sep-20: The VOR onboarding slide deck is being updated with the assistance? of the SR stream. The item will be kept open until the vendor is onboarded during the week of October 19, 2020.","Quinn, Christina (SOLGEN)",,8/24/2020 13:45,"Zhang, Dan (SOLGEN)",1/28/2021 15:21,"Asif, Adeel (TBS)",PSRN WS-6 CIR Stream Plan,PSRN.LMRN.WS-6,All,Level 3,Build/Network,Delivery Team- Network Build
3,EP100104,GMCB,LMRN,Site Documentation,GMCB,,R3,Open,"Watts, Andrew (SOLGEN)",GMCB Internal,IF there is lack of current and accurate site documentation THEN it may result in delays in design completion and/or structural analysis.,0.75,Medium=2,Medium=2,," Identify sites lacking documentation.  Practively work with BMR to secure the available documentation.  Address the gaps based on the missing documentation.  23-Jun-22: Monitoring the risk.  27-May-22:  Will continue monitoring the risk for the North Zone and Parks zone  24-Mar-22:  Monitoring the risk  25-Feb-22:  Will continue monitoring the risk  27-Jan-22: Monitoring the risk  14-Dec-21;  Will continue monitoring the risk  30-Nov-21: Moinotring the risk.   27-Oct-21: Will continue monitoring the risk  21-Sep-21: Moinotring the risk.   24-Aug-21: We Will continue to track the risk. This risk has materialized in the case of  Bronte Creek Park. Due to lack of documentation i.e. missing original design, an investigation is underway to find an alternative solution to resolve the problem. A separate issue in PWA has been logged to track till resolution.  25-Jun-21: Will continue to track the risk.  Where required, a new issue item will be created  29-Apr-21: Will continue to track the risk  6-Apr-21: Will continue to track the risk  25-Mar-21: Will continue to track the risk.   4-Mar-21: Will continue tracking the risk.  4-Feb-21: Will continue tracking the risk.  8-Oct-20: Any lack of documentation impacting the project will be dealt with as an issue and will be tracked under issues.","Quinn, Christina (SOLGEN)",,8/24/2020 13:45,"Zhang, Dan (SOLGEN)",6/23/2022 9:41,"Asif, Adeel (TBS)",PSRN WS-6 CIR Stream Plan,PSRN.LMRN.WS-6,All,Level 3,Build/Network,Delivery Team- Network Build
4,EP100104,GMCB,LMRN,Identification of interdependencies with other Streams may be missed due to complexity of the project deliverables,GMCB,,R4,Closed,"Asif, Adeel (TBS)",PSRN Work Stream Interdependence,Identification of interdependencies with other Streams may be missed due to complexity of the project deliverables,0.5,Medium=2,High=3,,,"Quinn, Christina (SOLGEN)",,8/24/2020 13:45,"Zhang, Dan (SOLGEN)",4/9/2021 12:31,"Asif, Adeel (TBS)",PSRN WS-6 CIR Stream Plan,PSRN.LMRN.WS-6,All,Level 3,Build/Network,Delivery Team- Network Build
5,EP100104,GMCB,LMRN,Delays in tool selection for construction and inspection management/tracking,GMCB,,R5,Closed,"Asif, Adeel (TBS)",Requirements,Delays in tool selection for construction and inspection management/trackingÃÂ  ,0.5,Medium=2,Medium=2,,,"Quinn, Christina (SOLGEN)",,8/24/2020 13:45,"Zhang, Dan (SOLGEN)",4/9/2021 12:32,"Asif, Adeel (TBS)",PSRN WS-6 CIR Stream Plan,PSRN.LMRN.WS-6,All,Level 3,Build/Network,Delivery Team- Network Build
6,EP100104,GMCB,LMRN,Lease amendments delays for sites managed by BMR,GMCB,,R6,Closed,"Quinn, Christina (SOLGEN)",External,"IF an agreement is not reached, either with appropriate legal verbiage for construction and/or general access or lease end date, THEN the sites will have to be excluded from the site list which can result in coverage issues thus impacting neighbouring radio sites.",Low=1,Low=1,Low=1,,"Track the list of sites that require lease amendments with BMR on weekly basis.  Flag to the TR stream to identify alternative sites to ensure that there are no coverage issues. Any impact on schedule and cost to be escalated to the management.  10-Aug-21: Christina tabled leases clauses with the PCF team during the last month and their direction was that the onus is on Bell to provide any portions of their 3rd party contracts that do not comply with the requirements in section 3.7.  If these are found during an audit, say, it would be BellÃÂs contract breach.  Operationally speaking, as long as these lease holdovers do not hamper GMCB's ability to visit the site or Bell's ability to maintain the service or infrastructure, there shouldn't be any impact. The risk will be closed and all the communication related to the risk will be archived.   5-Aug-21: The negotiations have not wrapped up and are now expected to be completed by the end of August 2021 for Britannia and Carlisle Turris.  24-Jun-21: The negotiations are continuing and expected to finalize by the end of July 2021.  17-June-21:  The negotiation is still ongoing, the new target completion is now the end of June 2021.  21-May-21:  Per BMR things are moving in the right direction. Still targeting to finalize by the end of May 2021.  29-Apr-21:  BMR has notified that the lease negotiation is continuing with the Landlord of Carlisle Turris's site. The closure of the negotiations has been pushed out to 30-May-2021  22-Apr-21:  The lease negotiation of Carlisle Turris is still ongoing  31-Mar-21: No update  25-Mar-21: The lease signature of Carlisle Turris is still being negotiated with the landlord. The negotiation will go into April 2021 4-Mar-21: The lease signature of Carlisle Turrisis still being negotiated with the landlord. ETA: 31-March-21.   18-Feb-21: - BMR has the signed lease back from the landlord for the Hamilton site. The lease signature of Carlisle Turris is still being negotiated with the landlord.   4-Feb-21: No updates, still tracking on weekly basis three sites with lease issues.    13-Nov-20:  BMR has notified that the  Britannia site landlord has only extended the lease to one year as he plans to sell the land for condo development. An issue has been created to track the item.  19-Oct-20 DG 2 deliverables include site lease assessment. Section 3.7 of the contract dictates the obligation of the contractor related to Supplier-Owned site and Licensed sites. One of the sites should be selected for an audit to ensure compliance with the contractual requirement.   Additionally, BMR has not amended the lease contract of three sites (Britannia, Hamilton Main, Carlisle Turris) which means that they are not fully compliant with the contractual requirement.  8-Oct-20: During BMR weekly meeting, the Bell team informed that they have secured the lease amendments for the Munro site.  ?1-Oct-20:  This item is being tracked on weekly basis. The outstanding sites include Hamilton, Munro, Britannia, Carlisle Turris, and Wasaga Beach   15-Sep-20: The status of lease amendments is being tracked with BMR on weekly basis. Out of 24 sites that were being tracked only four sites are outstanding for lease amendments which include  Hamilton, Munro, Britannia, and Carlisle Turris. Additional two OPP Beats sites (Wasaga Beach West and Curtis Ave 60) have a lease expiry of less than a year.?","Quinn, Christina (SOLGEN)",,8/24/2020 13:45,"Zhang, Dan (SOLGEN)",8/10/2021 16:41,"Asif, Adeel (TBS)",PSRN WS-6 CIR Stream Plan,PSRN.LMRN.WS-6,All,Level 2,Build/Network,Delivery Team- Network Build
7,EP100104,GMCB,LMRN,"A potential requirement of new towers at three MOH locations (Niagara, Lindsay, Renfrew) ",GMCB,Tower Work,R7,Closed,"Quinn, Christina (SOLGEN)",Technical,"Potentially new towers are required at three MOH locations (Niagara, Lindsay, Renfrew) for availability compliance; BMR is reviewing costing and schedule to provide redundant fibre. If it is determined that a new tower is required as a conclusion of analysis then it may push out the South Zone transition by 18-24 months. This also impacts the Comm center site design.",0.5,Medium=2,High=3,Tower Work,Identify fiber paths for backhaul connection and review other possible options with the engineering team.  14-Dec-20: The risk is being closed as the only open risk item for Renfrew will be tracked under R-25 per discussion thread with TR and MSR Stream leads.  26-Oct-20: Andrew informed that Kellie/Leslie have decided that fiber can be laid through existing conduits. SLA relief will be provided as fiber diversity will not exist. The final decision will be made in consultation with MOH.   21-Oct-20:  The TR stream and BMR have agreed that new fiber will be laid for Renfrew to meet the SLA requirement. A new tower is not feasible because of the helipad.   1-Oct-20: Niagara: The risk is closed Lindsay: Risk closed. A new tower is required. An Issue item created in the issue log Renfrew: Discussions underway with MOH    ?15-Sep-20: Niagara: A new fiber path  will be provisioned to avoid overloading. The PCR for SLA relief is underway. Renfrew: Bell has proposed design options which are under review. A new tower may not be possible because of helipad.  Lindsay site requires a new tower. This item will be tracked under an issue.,"Vertefeuille, Stephane (SOLGEN)",,8/24/2020 13:45,"Zhang, Dan (SOLGEN)",12/14/2020 17:36,"Asif, Adeel (TBS)",PSRN WS-6 CIR Stream Plan,PSRN.LMRN.WS-6,All,Level 2,Build/Network,Delivery Team- Network Build
8,EP100104,GMCB,LMRN,Delay in RIE finalization will impact the timely installation of shelters & generators,GMCB,,R8,Closed,"Asif, Adeel (TBS)",PSRN Work Stream Interdependence,Delay in RIE finalization will impact the timely installation of shelters & generators,0.5,Medium=2,High=3,,,"Golovkina, Oxana (SOLGEN)",,8/24/2020 13:45,"Zhang, Dan (SOLGEN)",4/9/2021 12:33,"Asif, Adeel (TBS)",PSRN WS-6 CIR Stream Plan,PSRN.LMRN.WS-6,All,Level 3,Build/Network,Delivery Team- Network Build
10,EP100104,GMCB,LMRN,RIE vendors shelter manufacturing capacity constraints,GMCB,Scheduling,R10,Closed,"Asif, Adeel (TBS)",Subcontractors and Suppliers,"IF the manufacturing capacity of the RIE vendor cannot meet the deployment requirements of at least 8 shelters per month, THENit will impact the SWZ schedule.",0.45,Medium=2,Medium=2,Scheduling,"Negotiate with the vendor and make adjustments to the schedule if required.  4-Mar-21: Based on discussion with Christina Q., the risk is being closed as this is no longer a risk.  28-Jan-21: This is no longer a risk as the rate of 6 shelters per month will not impact the schedule. The item will be closed after confirming with the respective PM.  22-Dec-20: BMR has confirmed a rate of 6 shleters per month. Impact being assessed.  ?1-Oct-20: Formal announcement of successful vendor expected on Nov 4, 2020  ??15-Sep-20: The RFS submissions were made on September 3, 2020. The quotes have been evaluated. Formal notification of evaluation results has not been released. The risk can be closed if the assumption of manufacturing capacity of 8 is confirmed.","Quinn, Christina (SOLGEN)",,8/24/2020 13:45,"Zhang, Dan (SOLGEN)",3/4/2021 16:07,"Asif, Adeel (TBS)",PSRN WS-6 CIR Stream Plan,PSRN.LMRN.WS-6,All,Level 3,Build/Network,Delivery Team- Network Build
